web-scraper-order,web-scraper-start-url,single,single-href,description ,ASIN,product description -src,manufacturer
"1675236310-183","https://www.amazon.in/s?k=bags&page=[1- 5]&crid=2M096C61O4MLT&qid=1675232753&sprefix=ba%2Caps%2C283&ref=sr_pg_2","Skybags Brat Black 46 Cms Casual Backpack","https://www.amazon.in/Skybags-Brat-Black-Casual-Backpack/dp/B08Z1HHHTD/ref=sr_1_5?crid=2M096C61O4MLT&keywords=bags&qid=1675236191&sprefix=ba%2Caps%2C283&sr=8-5","<ul class=""a-unordered-list a-vertical a-spacing-mini"">   <li><span class=""a-list-item""> Combination of functional &amp; safety features in stylish design, Soft mesh back with 8 mm foam padded 2 Main Compartment, 1 Slip In Pocket inside the bag, Printed Design, Mesh bottle holder on the side,  </span></li>  </ul> <!-- Loading EDP related metadata -->","VIP Industries Ltd","","B08Z1HHHTD"
"1675236310-184","https://www.amazon.in/s?k=bags&page=[1- 5]&crid=2M096C61O4MLT&qid=1675232753&sprefix=ba%2Caps%2C283&ref=sr_pg_2","Skybags Brat Black 46 Cms Casual Backpack","https://www.amazon.in/Skybags-Brat-Black-Casual-Backpack/dp/B08Z1HHHTD/ref=sr_1_5?crid=2M096C61O4MLT&keywords=bags&qid=1675236191&sprefix=ba%2Caps%2C283&sr=8-5","","VIP Industries Ltd","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","B08Z1HHHTD"
"1675236310-185","https://www.amazon.in/s?k=bags&page=[1- 5]&crid=2M096C61O4MLT&qid=1675232753&sprefix=ba%2Caps%2C283&ref=sr_pg_2","Skybags Brat Black 46 Cms Casual Backpack","https://www.amazon.in/Skybags-Brat-Black-Casual-Backpack/dp/B08Z1HHHTD/ref=sr_1_5?crid=2M096C61O4MLT&keywords=bags&qid=1675236191&sprefix=ba%2Caps%2C283&sr=8-5","","VIP Industries Ltd","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","B08Z1HHHTD"
"1675236310-186","https://www.amazon.in/s?k=bags&page=[1- 5]&crid=2M096C61O4MLT&qid=1675232753&sprefix=ba%2Caps%2C283&ref=sr_pg_2","Skybags Brat Black 46 Cms Casual Backpack","https://www.amazon.in/Skybags-Brat-Black-Casual-Backpack/dp/B08Z1HHHTD/ref=sr_1_5?crid=2M096C61O4MLT&keywords=bags&qid=1675236191&sprefix=ba%2Caps%2C283&sr=8-5","","VIP Industries Ltd","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","B08Z1HHHTD"
"1675236310-187","https://www.amazon.in/s?k=bags&page=[1- 5]&crid=2M096C61O4MLT&qid=1675232753&sprefix=ba%2Caps%2C283&ref=sr_pg_2","Skybags Brat Black 46 Cms Casual Backpack","https://www.amazon.in/Skybags-Brat-Black-Casual-Backpack/dp/B08Z1HHHTD/ref=sr_1_5?crid=2M096C61O4MLT&keywords=bags&qid=1675236191&sprefix=ba%2Caps%2C283&sr=8-5","","VIP Industries Ltd","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","B08Z1HHHTD"
"1675236310-188","https://www.amazon.in/s?k=bags&page=[1- 5]&crid=2M096C61O4MLT&qid=1675232753&sprefix=ba%2Caps%2C283&ref=sr_pg_2","Skybags Brat Black 46 Cms Casual Backpack","https://www.amazon.in/Skybags-Brat-Black-Casual-Backpack/dp/B08Z1HHHTD/ref=sr_1_5?crid=2M096C61O4MLT&keywords=bags&qid=1675236191&sprefix=ba%2Caps%2C283&sr=8-5","","VIP Industries Ltd","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","B08Z1HHHTD"
"1675236316-189","https://www.amazon.in/s?k=bags&page=[1- 5]&crid=2M096C61O4MLT&qid=1675232753&sprefix=ba%2Caps%2C283&ref=sr_pg_2","Wesley Milestone 2.0 Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack (Dimensions:13x18 inches) (Compatible with 39.62cm(15.6inch laptop) 30 L (Blue & black)","https://www.amazon.in/Wesley-Milestone-Waterproof-Backpack-Business/dp/B084JGJ8PF/ref=sr_1_4?crid=2M096C61O4MLT&keywords=bags&qid=1675236191&sprefix=ba%2Caps%2C283&sr=8-4","<ul class=""a-unordered-list a-vertical a-spacing-mini"">   <li><span class=""a-list-item""> 30L Capacity: The Backpack has a padded laptop compartment that can fit 15.6 inch laptop. It can also accommodate essentials such as a Lunch box, Charger, Tablet, Books, Power Bank, Wallet, and Sunglass.  </span></li>  <li><span class=""a-list-item""> Multi-Level Organizer: The backpack has a front zipper pocket for the ID card, Sanitizer, House keys, Pen. First compartment with pockets for the earphones, pens, notebook, Fitness Band. Spacious second compartment for all your electronics.  </span></li>  <li><span class=""a-list-item""> Ergonomic Design: Thick cushioning around the shoulders and on the back panel makes the backpack super light and comfortable on the move. “S” Shaped shoulder strap distribute the weight of the backpack across your upper body.  </span></li>  <li><span class=""a-list-item""> Made In India: Wesley Business Casual Backpack is fully manufactured in India and pass through stringent quality tests and checks  </span></li>  <li><span class=""a-list-item""> 1 Year Warranty: The Wesley Business casual backpack comes with 1 year of warranty  </span></li>  <li><span class=""a-list-item""> Water Resistant Material: Advanced IPX4 coating on the material ensures resistance to water entering from any direction.  </span></li>  </ul> <!-- Loading EDP related metadata -->
                 <span class=""caretnext"">›</span> <a id=""seeMoreDetailsLink"" class=""a-link-normal"" href=""#productDetails"">See more product details</a>","null","","null"
"1675236316-190","https://www.amazon.in/s?k=bags&page=[1- 5]&crid=2M096C61O4MLT&qid=1675232753&sprefix=ba%2Caps%2C283&ref=sr_pg_2","Wesley Milestone 2.0 Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack (Dimensions:13x18 inches) (Compatible with 39.62cm(15.6inch laptop) 30 L (Blue & black)","https://www.amazon.in/Wesley-Milestone-Waterproof-Backpack-Business/dp/B084JGJ8PF/ref=sr_1_4?crid=2M096C61O4MLT&keywords=bags&qid=1675236191&sprefix=ba%2Caps%2C283&sr=8-4","","null","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","null"
"1675236316-191","https://www.amazon.in/s?k=bags&page=[1- 5]&crid=2M096C61O4MLT&qid=1675232753&sprefix=ba%2Caps%2C283&ref=sr_pg_2","Wesley Milestone 2.0 Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack (Dimensions:13x18 inches) (Compatible with 39.62cm(15.6inch laptop) 30 L (Blue & black)","https://www.amazon.in/Wesley-Milestone-Waterproof-Backpack-Business/dp/B084JGJ8PF/ref=sr_1_4?crid=2M096C61O4MLT&keywords=bags&qid=1675236191&sprefix=ba%2Caps%2C283&sr=8-4","","null","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","null"
"1675236316-192","https://www.amazon.in/s?k=bags&page=[1- 5]&crid=2M096C61O4MLT&qid=1675232753&sprefix=ba%2Caps%2C283&ref=sr_pg_2","Wesley Milestone 2.0 Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack (Dimensions:13x18 inches) (Compatible with 39.62cm(15.6inch laptop) 30 L (Blue & black)","https://www.amazon.in/Wesley-Milestone-Waterproof-Backpack-Business/dp/B084JGJ8PF/ref=sr_1_4?crid=2M096C61O4MLT&keywords=bags&qid=1675236191&sprefix=ba%2Caps%2C283&sr=8-4","","null","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","null"
"1675236316-193","https://www.amazon.in/s?k=bags&page=[1- 5]&crid=2M096C61O4MLT&qid=1675232753&sprefix=ba%2Caps%2C283&ref=sr_pg_2","Wesley Milestone 2.0 Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack (Dimensions:13x18 inches) (Compatible with 39.62cm(15.6inch laptop) 30 L (Blue & black)","https://www.amazon.in/Wesley-Milestone-Waterproof-Backpack-Business/dp/B084JGJ8PF/ref=sr_1_4?crid=2M096C61O4MLT&keywords=bags&qid=1675236191&sprefix=ba%2Caps%2C283&sr=8-4","","null","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","null"
"1675236316-194","https://www.amazon.in/s?k=bags&page=[1- 5]&crid=2M096C61O4MLT&qid=1675232753&sprefix=ba%2Caps%2C283&ref=sr_pg_2","Wesley Milestone 2.0 Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack (Dimensions:13x18 inches) (Compatible with 39.62cm(15.6inch laptop) 30 L (Blue & black)","https://www.amazon.in/Wesley-Milestone-Waterproof-Backpack-Business/dp/B084JGJ8PF/ref=sr_1_4?crid=2M096C61O4MLT&keywords=bags&qid=1675236191&sprefix=ba%2Caps%2C283&sr=8-4","","null","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","null"
"1675236316-195","https://www.amazon.in/s?k=bags&page=[1- 5]&crid=2M096C61O4MLT&qid=1675232753&sprefix=ba%2Caps%2C283&ref=sr_pg_2","Wesley Milestone 2.0 Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack (Dimensions:13x18 inches) (Compatible with 39.62cm(15.6inch laptop) 30 L (Blue & black)","https://www.amazon.in/Wesley-Milestone-Waterproof-Backpack-Business/dp/B084JGJ8PF/ref=sr_1_4?crid=2M096C61O4MLT&keywords=bags&qid=1675236191&sprefix=ba%2Caps%2C283&sr=8-4","","null","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","null"
"1675236316-196","https://www.amazon.in/s?k=bags&page=[1- 5]&crid=2M096C61O4MLT&qid=1675232753&sprefix=ba%2Caps%2C283&ref=sr_pg_2","Wesley Milestone 2.0 Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack (Dimensions:13x18 inches) (Compatible with 39.62cm(15.6inch laptop) 30 L (Blue & black)","https://www.amazon.in/Wesley-Milestone-Waterproof-Backpack-Business/dp/B084JGJ8PF/ref=sr_1_4?crid=2M096C61O4MLT&keywords=bags&qid=1675236191&sprefix=ba%2Caps%2C283&sr=8-4","","null","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","null"
"1675236323-197","https://www.amazon.in/s?k=bags&page=[1- 5]&crid=2M096C61O4MLT&qid=1675232753&sprefix=ba%2Caps%2C283&ref=sr_pg_2","American Tourister 32 Ltrs Black Casual Backpack (AMT FIZZ SCH BAG 02 - BLACK)","https://www.amazon.in/American-Tourister-AMT-SCH-02/dp/B07CJCGM1M/ref=sr_1_3?crid=2M096C61O4MLT&keywords=bags&qid=1675236191&sprefix=ba%2Caps%2C283&sr=8-3","<ul class=""a-unordered-list a-vertical a-spacing-mini"">   <li><span class=""a-list-item""> Laptop Compatibility: No, Strap Type: Adjustable, Trolley Support: No. With Rain Cover : No  </span></li>  <li><span class=""a-list-item""> Outer Material: Polyester, Color: Black  </span></li>  <li><span class=""a-list-item""> Water Resistance: Water resistant , not Waterproof  </span></li>  <li><span class=""a-list-item""> Capacity: 32 liters; Dimensions: 31.5 x 22 x 49.5 Centimeters  </span></li>  <li><span class=""a-list-item""> Number of Wheels: 0, Number of compartments: 3  </span></li>  <li><span class=""a-list-item""> Warranty type: Manufacturer; 1 year International warranty valid for 1 year from the original date of  </span></li>  <li><span class=""a-list-item""> Mesh pockets on both sides to accommodate your sipper or bottle and umbrella  </span></li>  <li><span class=""a-list-item""> Mesh Padding on back &amp; shoulder strap to provide comfort &amp; better back support  </span></li>  </ul> <!-- Loading EDP related metadata -->","null","","null"
"1675236323-198","https://www.amazon.in/s?k=bags&page=[1- 5]&crid=2M096C61O4MLT&qid=1675232753&sprefix=ba%2Caps%2C283&ref=sr_pg_2","American Tourister 32 Ltrs Black Casual Backpack (AMT FIZZ SCH BAG 02 - BLACK)","https://www.amazon.in/American-Tourister-AMT-SCH-02/dp/B07CJCGM1M/ref=sr_1_3?crid=2M096C61O4MLT&keywords=bags&qid=1675236191&sprefix=ba%2Caps%2C283&sr=8-3","","null","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","null"
"1675236323-199","https://www.amazon.in/s?k=bags&page=[1- 5]&crid=2M096C61O4MLT&qid=1675232753&sprefix=ba%2Caps%2C283&ref=sr_pg_2","American Tourister 32 Ltrs Black Casual Backpack (AMT FIZZ SCH BAG 02 - BLACK)","https://www.amazon.in/American-Tourister-AMT-SCH-02/dp/B07CJCGM1M/ref=sr_1_3?crid=2M096C61O4MLT&keywords=bags&qid=1675236191&sprefix=ba%2Caps%2C283&sr=8-3","","null","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","null"
"1675236323-200","https://www.amazon.in/s?k=bags&page=[1- 5]&crid=2M096C61O4MLT&qid=1675232753&sprefix=ba%2Caps%2C283&ref=sr_pg_2","American Tourister 32 Ltrs Black Casual Backpack (AMT FIZZ SCH BAG 02 - BLACK)","https://www.amazon.in/American-Tourister-AMT-SCH-02/dp/B07CJCGM1M/ref=sr_1_3?crid=2M096C61O4MLT&keywords=bags&qid=1675236191&sprefix=ba%2Caps%2C283&sr=8-3","","null","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","null"
"1675236323-201","https://www.amazon.in/s?k=bags&page=[1- 5]&crid=2M096C61O4MLT&qid=1675232753&sprefix=ba%2Caps%2C283&ref=sr_pg_2","American Tourister 32 Ltrs Black Casual Backpack (AMT FIZZ SCH BAG 02 - BLACK)","https://www.amazon.in/American-Tourister-AMT-SCH-02/dp/B07CJCGM1M/ref=sr_1_3?crid=2M096C61O4MLT&keywords=bags&qid=1675236191&sprefix=ba%2Caps%2C283&sr=8-3","","null","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","null"
"1675236323-202","https://www.amazon.in/s?k=bags&page=[1- 5]&crid=2M096C61O4MLT&qid=1675232753&sprefix=ba%2Caps%2C283&ref=sr_pg_2","American Tourister 32 Ltrs Black Casual Backpack (AMT FIZZ SCH BAG 02 - BLACK)","https://www.amazon.in/American-Tourister-AMT-SCH-02/dp/B07CJCGM1M/ref=sr_1_3?crid=2M096C61O4MLT&keywords=bags&qid=1675236191&sprefix=ba%2Caps%2C283&sr=8-3","","null","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","null"
"1675236330-203","https://www.amazon.in/s?k=bags&page=[1- 5]&crid=2M096C61O4MLT&qid=1675232753&sprefix=ba%2Caps%2C283&ref=sr_pg_2","Red Lemon Swisslook Polyester Bange Series 45L 15.6-inch Laptop Bags Backpack for Men and Women Waterproof USB Anti Theft Travel Backpack","https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MDQ1NDc4NDU0ODUzMzg2OjE2NzUyMzYxOTE6c3BfYXRmOjIwMDg2ODA0MTcyODk4OjowOjo&url=%2FSwisslook-Polyester-15-6-inch-Backpack-Waterproof%2Fdp%2FB07XYTZP4Z%2Fref%3Dsr_1_2_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675236191%26sprefix%3Dba%252Caps%252C283%26sr%3D8-2-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1","<ul class=""a-unordered-list a-vertical a-spacing-mini"">   <li><span class=""a-list-item""> Material: This bag is made from high quality Nylon with polyester lining which is waterproof.; (Lx W x H) 38 cm x 26.7 cm x 51 cm. Unisex backpack for men and women   </span></li>  <li><span class=""a-list-item""> Compartments: 4 compartments including 1 main compartment for 15.6 inch laptop, 2 zippers at side, 1 anti-theft zipper at back keeping your wallet, cards and phone safe, 2 additional water pouches, Multiple interior slot pocket for your other belonging such as notebook, tablet, phones, water bottle. USB charging slot with ear phone hole   </span></li>  <li><span class=""a-list-item""> Capacity: 35-45 litres capacity used for daily office goers. Also used as travelling, hiking, trekking backpack   </span></li>  <li><span class=""a-list-item""> Accurate air bubbles reduces excess weight and stress by 55 % on your shoulders and Back tough air mesh cushion supports your spinal during long go   </span></li>  <li><span class=""a-list-item""> Compartment Description: Up To 15 Inches; Pattern Name: Solid; Pocket Description: Utility Pocket; Age Range Description: Adult   </span></li>  </ul> <!-- Loading EDP related metadata -->","RL-SP45USB15-BK","","B07XYTZP4Z"
"1675236330-204","https://www.amazon.in/s?k=bags&page=[1- 5]&crid=2M096C61O4MLT&qid=1675232753&sprefix=ba%2Caps%2C283&ref=sr_pg_2","Red Lemon Swisslook Polyester Bange Series 45L 15.6-inch Laptop Bags Backpack for Men and Women Waterproof USB Anti Theft Travel Backpack","https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MDQ1NDc4NDU0ODUzMzg2OjE2NzUyMzYxOTE6c3BfYXRmOjIwMDg2ODA0MTcyODk4OjowOjo&url=%2FSwisslook-Polyester-15-6-inch-Backpack-Waterproof%2Fdp%2FB07XYTZP4Z%2Fref%3Dsr_1_2_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675236191%26sprefix%3Dba%252Caps%252C283%26sr%3D8-2-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1","","RL-SP45USB15-BK","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","B07XYTZP4Z"
"1675236330-205","https://www.amazon.in/s?k=bags&page=[1- 5]&crid=2M096C61O4MLT&qid=1675232753&sprefix=ba%2Caps%2C283&ref=sr_pg_2","Red Lemon Swisslook Polyester Bange Series 45L 15.6-inch Laptop Bags Backpack for Men and Women Waterproof USB Anti Theft Travel Backpack","https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MDQ1NDc4NDU0ODUzMzg2OjE2NzUyMzYxOTE6c3BfYXRmOjIwMDg2ODA0MTcyODk4OjowOjo&url=%2FSwisslook-Polyester-15-6-inch-Backpack-Waterproof%2Fdp%2FB07XYTZP4Z%2Fref%3Dsr_1_2_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675236191%26sprefix%3Dba%252Caps%252C283%26sr%3D8-2-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1","","RL-SP45USB15-BK","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","B07XYTZP4Z"
"1675236330-206","https://www.amazon.in/s?k=bags&page=[1- 5]&crid=2M096C61O4MLT&qid=1675232753&sprefix=ba%2Caps%2C283&ref=sr_pg_2","Red Lemon Swisslook Polyester Bange Series 45L 15.6-inch Laptop Bags Backpack for Men and Women Waterproof USB Anti Theft Travel Backpack","https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MDQ1NDc4NDU0ODUzMzg2OjE2NzUyMzYxOTE6c3BfYXRmOjIwMDg2ODA0MTcyODk4OjowOjo&url=%2FSwisslook-Polyester-15-6-inch-Backpack-Waterproof%2Fdp%2FB07XYTZP4Z%2Fref%3Dsr_1_2_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675236191%26sprefix%3Dba%252Caps%252C283%26sr%3D8-2-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1","","RL-SP45USB15-BK","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","B07XYTZP4Z"
"1675236330-207","https://www.amazon.in/s?k=bags&page=[1- 5]&crid=2M096C61O4MLT&qid=1675232753&sprefix=ba%2Caps%2C283&ref=sr_pg_2","Red Lemon Swisslook Polyester Bange Series 45L 15.6-inch Laptop Bags Backpack for Men and Women Waterproof USB Anti Theft Travel Backpack","https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MDQ1NDc4NDU0ODUzMzg2OjE2NzUyMzYxOTE6c3BfYXRmOjIwMDg2ODA0MTcyODk4OjowOjo&url=%2FSwisslook-Polyester-15-6-inch-Backpack-Waterproof%2Fdp%2FB07XYTZP4Z%2Fref%3Dsr_1_2_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675236191%26sprefix%3Dba%252Caps%252C283%26sr%3D8-2-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1","","RL-SP45USB15-BK","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","B07XYTZP4Z"
"1675236330-208","https://www.amazon.in/s?k=bags&page=[1- 5]&crid=2M096C61O4MLT&qid=1675232753&sprefix=ba%2Caps%2C283&ref=sr_pg_2","Red Lemon Swisslook Polyester Bange Series 45L 15.6-inch Laptop Bags Backpack for Men and Women Waterproof USB Anti Theft Travel Backpack","https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MDQ1NDc4NDU0ODUzMzg2OjE2NzUyMzYxOTE6c3BfYXRmOjIwMDg2ODA0MTcyODk4OjowOjo&url=%2FSwisslook-Polyester-15-6-inch-Backpack-Waterproof%2Fdp%2FB07XYTZP4Z%2Fref%3Dsr_1_2_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675236191%26sprefix%3Dba%252Caps%252C283%26sr%3D8-2-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1","","RL-SP45USB15-BK","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","B07XYTZP4Z"
"1675236330-209","https://www.amazon.in/s?k=bags&page=[1- 5]&crid=2M096C61O4MLT&qid=1675232753&sprefix=ba%2Caps%2C283&ref=sr_pg_2","Red Lemon Swisslook Polyester Bange Series 45L 15.6-inch Laptop Bags Backpack for Men and Women Waterproof USB Anti Theft Travel Backpack","https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MDQ1NDc4NDU0ODUzMzg2OjE2NzUyMzYxOTE6c3BfYXRmOjIwMDg2ODA0MTcyODk4OjowOjo&url=%2FSwisslook-Polyester-15-6-inch-Backpack-Waterproof%2Fdp%2FB07XYTZP4Z%2Fref%3Dsr_1_2_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675236191%26sprefix%3Dba%252Caps%252C283%26sr%3D8-2-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1","","RL-SP45USB15-BK","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","B07XYTZP4Z"
"1675236330-210","https://www.amazon.in/s?k=bags&page=[1- 5]&crid=2M096C61O4MLT&qid=1675232753&sprefix=ba%2Caps%2C283&ref=sr_pg_2","Red Lemon Swisslook Polyester Bange Series 45L 15.6-inch Laptop Bags Backpack for Men and Women Waterproof USB Anti Theft Travel Backpack","https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MDQ1NDc4NDU0ODUzMzg2OjE2NzUyMzYxOTE6c3BfYXRmOjIwMDg2ODA0MTcyODk4OjowOjo&url=%2FSwisslook-Polyester-15-6-inch-Backpack-Waterproof%2Fdp%2FB07XYTZP4Z%2Fref%3Dsr_1_2_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675236191%26sprefix%3Dba%252Caps%252C283%26sr%3D8-2-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1","","RL-SP45USB15-BK","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","B07XYTZP4Z"
"1675236337-211","https://www.amazon.in/s?k=bags&page=[1- 5]&crid=2M096C61O4MLT&qid=1675232753&sprefix=ba%2Caps%2C283&ref=sr_pg_2","URBAN TRIBE Havana 15.6"" inch Laptop Backpack for Men and Women | 27L Office/Work/Casual Bag | Water Repellent | Black","https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MDQ1NDc4NDU0ODUzMzg2OjE2NzUyMzYxOTE6c3BfYXRmOjIwMTA0MTQwMjYzNjk4OjowOjo&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_1_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675236191%26sprefix%3Dba%252Caps%252C283%26sr%3D8-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1","<ul class=""a-unordered-list a-vertical a-spacing-mini"">   <li><span class=""a-list-item""> Laptop Compatibility: Yes, Laptop size: 15.6 inches  </span></li>  <li><span class=""a-list-item""> Outer Material: Polyester, Color: Black  </span></li>  <li><span class=""a-list-item""> Water Resistance: Water resistant  </span></li>  <li><span class=""a-list-item""> Dimensions: 33 cms x 17.5 cms x 47 cms (LxWxH)  </span></li>  <li><span class=""a-list-item""> Warranty type: Manufacturer; 12 months warranty against manufacturing defects  </span></li>  </ul> <!-- Loading EDP related metadata -->","B01LXNNFDF","","Backpack International Pvt Ltd"
"1675236337-212","https://www.amazon.in/s?k=bags&page=[1- 5]&crid=2M096C61O4MLT&qid=1675232753&sprefix=ba%2Caps%2C283&ref=sr_pg_2","URBAN TRIBE Havana 15.6"" inch Laptop Backpack for Men and Women | 27L Office/Work/Casual Bag | Water Repellent | Black","https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MDQ1NDc4NDU0ODUzMzg2OjE2NzUyMzYxOTE6c3BfYXRmOjIwMTA0MTQwMjYzNjk4OjowOjo&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_1_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675236191%26sprefix%3Dba%252Caps%252C283%26sr%3D8-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1","","B01LXNNFDF","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","Backpack International Pvt Ltd"
"1675236337-213","https://www.amazon.in/s?k=bags&page=[1- 5]&crid=2M096C61O4MLT&qid=1675232753&sprefix=ba%2Caps%2C283&ref=sr_pg_2","URBAN TRIBE Havana 15.6"" inch Laptop Backpack for Men and Women | 27L Office/Work/Casual Bag | Water Repellent | Black","https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MDQ1NDc4NDU0ODUzMzg2OjE2NzUyMzYxOTE6c3BfYXRmOjIwMTA0MTQwMjYzNjk4OjowOjo&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_1_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675236191%26sprefix%3Dba%252Caps%252C283%26sr%3D8-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1","","B01LXNNFDF","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","Backpack International Pvt Ltd"
